"id","lat","lon","date","country","species","database"
"4356132196",-29.437624,-50.60847,2022-11-21,"Brazil","Amazona vinacea","Gbif"
"4341774559",-27.571884,-51.05753,2022-11-22,"Brazil","Amazona vinacea","Gbif"
"4254570437",-27.480919,-51.08033,2022-11-23,"Brazil","Amazona vinacea","Gbif"
"4275736340",-27.495457,-50.873966,2022-11-24,"Brazil","Amazona vinacea","Gbif"
"4208855573",-24.286337,-50.589333,2022-11-25,"Brazil","Amazona vinacea","Gbif"
"4376213058",-25.084343,-48.80382,2022-11-30,"Brazil","Amazona vinacea","Gbif"
"4343904550",-27.43288,-48.98999,2022-11-16,"Brazil","Amazona vinacea","Gbif"
"4211112188",-24.739733,-47.536278,2022-11-11,"Brazil","Amazona vinacea","Gbif"
"4351032987",-28.229565,-49.87014,2022-11-16,"Brazil","Amazona vinacea","Gbif"
"4252008581",-29.401346,-50.64286,2022-11-17,"Brazil","Amazona vinacea","Gbif"
"4304473411",-29.451757,-50.595753,2022-11-18,"Brazil","Amazona vinacea","Gbif"
"4400501970",-22.602285,-45.568065,2022-12-28,"Brazil","Amazona vinacea","Gbif"
"4359003937",-27.44909,-50.916565,2022-12-03,"Brazil","Amazona vinacea","Gbif"
"4387441258",-23.14013,-44.92263,2022-12-03,"Brazil","Amazona vinacea","Gbif"
"4394812643",-27.49529,-50.825935,2022-12-04,"Brazil","Amazona vinacea","Gbif"
"4275892812",-27.431524,-50.772926,2022-12-07,"Brazil","Amazona vinacea","Gbif"
"4366172453",-27.424295,-50.77813,2022-12-08,"Brazil","Amazona vinacea","Gbif"
"4384849455",-27.385855,-50.771492,2022-12-10,"Brazil","Amazona vinacea","Gbif"
"4261103249",-27.490343,-50.980408,2022-12-12,"Brazil","Amazona vinacea","Gbif"
"4259570512",-22.691847,-45.507538,2022-12-14,"Brazil","Amazona vinacea","Gbif"
"4238236429",-29.155,-50.06074,2022-12-17,"Brazil","Amazona vinacea","Gbif"
"4392431252",-29.178404,-50.04842,2022-12-17,"Brazil","Amazona vinacea","Gbif"
"4374176055",-22.705013,-45.461582,2022-12-15,"Brazil","Amazona vinacea","Gbif"
"4376894984",-27.56632,-51.17782,2022-12-22,"Brazil","Amazona vinacea","Gbif"
"4312885917",-25.888823,-50.26831,2022-12-24,"Brazil","Amazona vinacea","Gbif"
"4273489654",-29.444305,-50.529713,2022-12-27,"Brazil","Amazona vinacea","Gbif"
"4393663776",-19.41644,-42.725796,2022-12-16,"Brazil","Amazona vinacea","Gbif"
"4397957209",-27.732767,-50.203163,2022-12-17,"Brazil","Amazona vinacea","Gbif"
"3097269466",-26.771855,-54.096295,2021-01-01,"Argentina","Amazona vinacea","Gbif"
"4508374440",-22.718,-45.591,2021-01-05,"Brazil","Amazona vinacea","Gbif"
"3598402277",-25.904398,-51.598354,2021-01-02,"Brazil","Amazona vinacea","Gbif"
"3679144338",-22.696316,-45.48802,2021-01-02,"Brazil","Amazona vinacea","Gbif"
"3547887458",-22.690584,-45.494766,2021-01-02,"Brazil","Amazona vinacea","Gbif"
"3521367378",-25.89384,-51.583385,2021-01-03,"Brazil","Amazona vinacea","Gbif"
"3597381348",-22.717638,-45.59096,2021-01-05,"Brazil","Amazona vinacea","Gbif"
"3508195519",-27.579836,-50.15985,2021-01-06,"Brazil","Amazona vinacea","Gbif"
"3619037167",-29.35365,-50.82288,2021-01-07,"Brazil","Amazona vinacea","Gbif"
"3618288182",-22.723347,-45.575054,2021-01-07,"Brazil","Amazona vinacea","Gbif"
"3587987183",-24.544506,-48.69037,2021-01-13,"Brazil","Amazona vinacea","Gbif"
"3505694892",-26.396843,-51.899315,2021-01-19,"Brazil","Amazona vinacea","Gbif"
"3512599432",-28.81961,-51.13441,2021-01-19,"Brazil","Amazona vinacea","Gbif"
"3508026770",-28.816475,-51.137276,2021-01-20,"Brazil","Amazona vinacea","Gbif"
"3592087857",-28.042112,-49.450367,2021-01-22,"Brazil","Amazona vinacea","Gbif"
"3988469005",-22.744853,-45.461907,2021-02-13,"Brazil","Amazona vinacea","Gbif"
"3044899958",-26.732011,-54.043658,2021-02-16,"Argentina","Amazona vinacea","Gbif"
"4215590467",-24.758142,-54.45635,2021-02-02,"Paraguay","Amazona vinacea","Gbif"
"3511117064",-27.215921,-49.66236,2021-02-06,"Brazil","Amazona vinacea","Gbif"
"3666150887",-29.3522,-50.815193,2021-02-15,"Brazil","Amazona vinacea","Gbif"
"3654138188",-22.808262,-45.99569,2021-02-21,"Brazil","Amazona vinacea","Gbif"
"3681369521",-16.635721,-41.362026,2021-02-26,"Brazil","Amazona vinacea","Gbif"
"3593778547",-27.553482,-50.217205,2021-03-10,"Brazil","Amazona vinacea","Gbif"
"3645619627",-22.731205,-45.5957,2021-03-24,"Brazil","Amazona vinacea","Gbif"
"3630980247",-22.665842,-44.59375,2021-03-26,"Brazil","Amazona vinacea","Gbif"
"3601982344",-25.439152,-51.44426,2021-03-30,"Brazil","Amazona vinacea","Gbif"
"3872887410",-26.65527,-51.223369,2021-04-05,"Brazil","Amazona vinacea","Gbif"
"3112439916",-27.848388,-49.872893,2021-04-23,"Brazil","Amazona vinacea","Gbif"
"3664342641",-26.390871,-52.406116,2021-04-06,"Brazil","Amazona vinacea","Gbif"
"3684631321",-27.524132,-49.61626,2021-04-11,"Brazil","Amazona vinacea","Gbif"
"3670953276",-27.95851,-49.90066,2021-04-11,"Brazil","Amazona vinacea","Gbif"
"3516517439",-27.924501,-49.8566,2021-04-16,"Brazil","Amazona vinacea","Gbif"
"3682065017",-22.683586,-45.479195,2021-04-24,"Brazil","Amazona vinacea","Gbif"
"3592113593",-27.791883,-49.950207,2021-04-25,"Brazil","Amazona vinacea","Gbif"
"3611032948",-22.808126,-45.99566,2021-04-18,"Brazil","Amazona vinacea","Gbif"
"3113300899",-27.152075,-52.728486,2021-05-08,"Brazil","Amazona vinacea","Gbif"
"3646882889",-27.953466,-49.895367,2021-05-01,"Brazil","Amazona vinacea","Gbif"
"3676408350",-22.700874,-45.587753,2021-05-06,"Brazil","Amazona vinacea","Gbif"
"3604075441",-19.465729,-42.558537,2021-05-08,"Brazil","Amazona vinacea","Gbif"
"3569176090",-29.453938,-50.520046,2021-05-25,"Brazil","Amazona vinacea","Gbif"
"3608327352",-29.353014,-50.61302,2021-05-31,"Brazil","Amazona vinacea","Gbif"
"3676835593",-26.07017,-51.17026,2021-05-31,"Brazil","Amazona vinacea","Gbif"
"3657540514",-28.26998,-50.016464,2021-05-24,"Brazil","Amazona vinacea","Gbif"
"3539387244",-25.066154,-48.10087,2021-05-20,"Brazil","Amazona vinacea","Gbif"
"3612721969",-24.996298,-48.10861,2021-05-20,"Brazil","Amazona vinacea","Gbif"
"3537904219",-26.598925,-49.639133,2021-05-30,"Brazil","Amazona vinacea","Gbif"
"3690685563",-26.46707,-49.586205,2021-05-31,"Brazil","Amazona vinacea","Gbif"
"3550958833",-26.566065,-49.66119,2021-05-29,"Brazil","Amazona vinacea","Gbif"
"3686537033",-26.617437,-49.64187,2021-05-24,"Brazil","Amazona vinacea","Gbif"
"3560748766",-26.477318,-49.587757,2021-05-22,"Brazil","Amazona vinacea","Gbif"
"3577792168",-26.532488,-49.59634,2021-05-22,"Brazil","Amazona vinacea","Gbif"
"3687246558",-26.57633,-49.669003,2021-05-23,"Brazil","Amazona vinacea","Gbif"
"3543096862",-26.58349,-49.63447,2021-05-23,"Brazil","Amazona vinacea","Gbif"
"3564805549",-26.051758,-51.70606,2021-05-29,"Brazil","Amazona vinacea","Gbif"
"3657297268",-26.134731,-52.38738,2021-05-25,"Brazil","Amazona vinacea","Gbif"
"4046473221",-27.812517,-49.907042,2021-06-06,"Brazil","Amazona vinacea","Gbif"
"3658590363",-22.720968,-45.57992,2021-06-02,"Brazil","Amazona vinacea","Gbif"
"3546673312",-27.67072,-49.094734,2021-06-03,"Brazil","Amazona vinacea","Gbif"
"3521156792",-27.971739,-49.892693,2021-06-03,"Brazil","Amazona vinacea","Gbif"
"3568860250",-27.67118,-49.0947,2021-06-04,"Brazil","Amazona vinacea","Gbif"
"3621607276",-20.505144,-41.80629,2021-06-08,"Brazil","Amazona vinacea","Gbif"
"3605357855",-22.723186,-45.630516,2021-06-11,"Brazil","Amazona vinacea","Gbif"
"3527491980",-22.723215,-45.630505,2021-06-12,"Brazil","Amazona vinacea","Gbif"
"3544462987",-26.637802,-51.49459,2021-06-13,"Brazil","Amazona vinacea","Gbif"
"3537193769",-27.112291,-52.767628,2021-06-18,"Brazil","Amazona vinacea","Gbif"
"3630472623",-27.035467,-50.346016,2021-06-04,"Brazil","Amazona vinacea","Gbif"
"4309801010",-26.577518,-52.560814,2021-06-15,"Brazil","Amazona vinacea","Gbif"
"4279383473",-29.442808,-50.580227,2021-06-13,"Brazil","Amazona vinacea","Gbif"
"3674424623",-22.33,-44.73,2021-07-07,"Brazil","Amazona vinacea","Gbif"
"3621419480",-22.75075,-45.566086,2021-07-10,"Brazil","Amazona vinacea","Gbif"
"3577259950",-12.562269,-41.383358,2021-07-14,"Brazil","Amazona vinacea","Gbif"
"3534324645",-21.9952,-43.866974,2021-07-16,"Brazil","Amazona vinacea","Gbif"
"3569492327",-21.946955,-43.892292,2021-07-22,"Brazil","Amazona vinacea","Gbif"
"3542740869",-22.005514,-43.87984,2021-07-25,"Brazil","Amazona vinacea","Gbif"
"3698130605",-22.820442,-46.013195,2021-08-01,"Brazil","Amazona vinacea","Gbif"
"3759418547",-26.085632,-51.602108,2021-08-27,"Brazil","Amazona vinacea","Gbif"
"4935875118",-27.823399,-49.978349,2021-08-14,"Brazil","Amazona vinacea","Gbif"
"3337829050",-27.877003,-51.226237,2021-08-14,"Brazil","Amazona vinacea","Gbif"
"3547083645",-28.0085,-49.592335,2021-08-01,"Brazil","Amazona vinacea","Gbif"
"3571009013",-22.672646,-45.46646,2021-08-04,"Brazil","Amazona vinacea","Gbif"
"3684429350",-22.671942,-45.4622,2021-08-07,"Brazil","Amazona vinacea","Gbif"
"3535827481",-22.67233,-45.466156,2021-08-08,"Brazil","Amazona vinacea","Gbif"
"3599026916",-21.997845,-43.831566,2021-08-07,"Brazil","Amazona vinacea","Gbif"
"3575571680",-29.454657,-50.569386,2021-08-09,"Brazil","Amazona vinacea","Gbif"
"3576751900",-26.782099,-49.398426,2021-08-25,"Brazil","Amazona vinacea","Gbif"
"3564368961",-26.571562,-49.36318,2021-08-28,"Brazil","Amazona vinacea","Gbif"
"3543946812",-26.645142,-49.356976,2021-08-28,"Brazil","Amazona vinacea","Gbif"
"3560847660",-27.011484,-51.563705,2021-08-27,"Brazil","Amazona vinacea","Gbif"
"3609613743",-25.43552,-51.432064,2021-08-14,"Brazil","Amazona vinacea","Gbif"
"3640667750",-26.559101,-49.372234,2021-09-07,"Brazil","Amazona vinacea","Gbif"
"3689490382",-26.548655,-49.857895,2021-09-18,"Brazil","Amazona vinacea","Gbif"
"3641814527",-25.969955,-52.144775,2021-09-18,"Brazil","Amazona vinacea","Gbif"
"3638225439",-26.773088,-51.00127,2021-09-26,"Brazil","Amazona vinacea","Gbif"
"3562860789",-22.739326,-45.591537,2021-09-20,"Brazil","Amazona vinacea","Gbif"
"3466068901",-26.444216,-53.814609,2021-10-28,"Argentina","Amazona vinacea","Gbif"
"3572329048",-20.467573,-41.730247,2021-10-02,"Brazil","Amazona vinacea","Gbif"
"3539497585",-28.044815,-49.43527,2021-10-05,"Brazil","Amazona vinacea","Gbif"
"3547742672",-29.207754,-50.868896,2021-10-08,"Brazil","Amazona vinacea","Gbif"
"3659177318",-22.755672,-45.218674,2021-10-09,"Brazil","Amazona vinacea","Gbif"
"3689731520",-21.923529,-43.78961,2021-10-06,"Brazil","Amazona vinacea","Gbif"
"3683072588",-26.987349,-51.448997,2021-10-06,"Brazil","Amazona vinacea","Gbif"
"3661288341",-27.026136,-51.54262,2021-10-08,"Brazil","Amazona vinacea","Gbif"
"3542824013",-26.714731,-49.49466,2021-10-19,"Brazil","Amazona vinacea","Gbif"
"3688027355",-26.876652,-49.437187,2021-10-20,"Brazil","Amazona vinacea","Gbif"
"3561150640",-22.716621,-45.59161,2021-10-30,"Brazil","Amazona vinacea","Gbif"
"3628481772",-22.688992,-45.541553,2021-10-31,"Brazil","Amazona vinacea","Gbif"
"3614405831",-21.604555,-44.576477,2021-10-30,"Brazil","Amazona vinacea","Gbif"
"4302149955",-19.407225,-42.65293,2021-10-15,"Brazil","Amazona vinacea","Gbif"
"4379201232",-19.41854,-42.639507,2021-10-15,"Brazil","Amazona vinacea","Gbif"
"3415792617",-26.478705,-52.450183,2021-11-15,"Brazil","Amazona vinacea","Gbif"
"3456330095",-22.797487,-45.522008,2021-11-25,"Brazil","Amazona vinacea","Gbif"
"3996349684",-22.691178,-45.497208,2021-11-20,"Brazil","Amazona vinacea","Gbif"
"3538419845",-28.061653,-49.56459,2021-11-03,"Brazil","Amazona vinacea","Gbif"
"3643592995",-28.067429,-49.374706,2021-11-03,"Brazil","Amazona vinacea","Gbif"
"3570040729",-28.065458,-49.544434,2021-11-04,"Brazil","Amazona vinacea","Gbif"
"3648831696",-28.134312,-49.47564,2021-11-04,"Brazil","Amazona vinacea","Gbif"
"3641151210",-19.370085,-42.413414,2021-11-02,"Brazil","Amazona vinacea","Gbif"
"3636197300",-19.604359,-41.628807,2021-11-13,"Brazil","Amazona vinacea","Gbif"
"3689149216",-27.102615,-50.12138,2021-11-16,"Brazil","Amazona vinacea","Gbif"
"3578834926",-29.361233,-50.818962,2021-11-20,"Brazil","Amazona vinacea","Gbif"
"3657668483",-25.201033,-48.049774,2021-11-20,"Brazil","Amazona vinacea","Gbif"
"3554274681",-26.22662,-51.0891,2021-11-23,"Brazil","Amazona vinacea","Gbif"
"3536576229",-29.363897,-50.812305,2021-11-26,"Brazil","Amazona vinacea","Gbif"
"3652227061",-25.10292,-48.70592,2021-11-27,"Brazil","Amazona vinacea","Gbif"
"3584611343",-26.153835,-51.074974,2021-11-27,"Brazil","Amazona vinacea","Gbif"
"3648417986",-26.553736,-51.99683,2021-11-28,"Brazil","Amazona vinacea","Gbif"
"3548024247",-26.153671,-51.06144,2021-11-28,"Brazil","Amazona vinacea","Gbif"
"4319004973",-22.693361,-45.500862,2021-11-20,"Brazil","Amazona vinacea","Gbif"
"4373435781",-22.691177,-45.497208,2021-11-20,"Brazil","Amazona vinacea","Gbif"
"3996671498",-22.876167,-46.03455,2021-12-16,"Brazil","Amazona vinacea","Gbif"
"4056130258",-22.876328,-46.034279,2021-12-18,"Brazil","Amazona vinacea","Gbif"
"3558119125",-26.112373,-51.24074,2021-12-03,"Brazil","Amazona vinacea","Gbif"
"3579988137",-27.511967,-50.791573,2021-12-18,"Brazil","Amazona vinacea","Gbif"
"3694195291",-22.699076,-45.506176,2021-12-10,"Brazil","Amazona vinacea","Gbif"
"3613525829",-29.452734,-50.597176,2021-12-22,"Brazil","Amazona vinacea","Gbif"
"3661811063",-29.31951,-50.8152,2021-12-28,"Brazil","Amazona vinacea","Gbif"
"3575351023",-29.312376,-50.809113,2021-12-28,"Brazil","Amazona vinacea","Gbif"
"3583597418",-22.383804,-44.668537,2021-12-08,"Brazil","Amazona vinacea","Gbif"
"3447376093",-29.45158,-50.595722,2021-12-22,"Brazil","Amazona vinacea","Gbif"
"3138173657",-29.218147,-50.18102,2020-01-08,"Brazil","Amazona vinacea","Gbif"
"3218309773",-22.862957,-46.036446,2020-01-02,"Brazil","Amazona vinacea","Gbif"
"3238995939",-22.664314,-44.592968,2020-01-09,"Brazil","Amazona vinacea","Gbif"
"3216967001",-26.222834,-52.027714,2020-01-11,"Brazil","Amazona vinacea","Gbif"
"3132355261",-26.216728,-52.021885,2020-01-11,"Brazil","Amazona vinacea","Gbif"
"3132904156",-20.201193,-42.199215,2020-01-18,"Brazil","Amazona vinacea","Gbif"
"3235571153",-20.199486,-42.198994,2020-01-18,"Brazil","Amazona vinacea","Gbif"
"3147493540",-21.660118,-42.375122,2020-01-21,"Brazil","Amazona vinacea","Gbif"
"3143118745",-20.17345,-42.271347,2020-01-21,"Brazil","Amazona vinacea","Gbif"
"3134029936",-27.965282,-49.509254,2020-02-01,"Brazil","Amazona vinacea","Gbif"
"3230732629",-28.819843,-51.134586,2020-02-03,"Brazil","Amazona vinacea","Gbif"
"3219353770",-27.877748,-49.442326,2020-02-02,"Brazil","Amazona vinacea","Gbif"
"3243607116",-29.451826,-50.61201,2020-02-06,"Brazil","Amazona vinacea","Gbif"
"3218888126",-22.690828,-45.487366,2020-02-06,"Brazil","Amazona vinacea","Gbif"
"3242059106",-29.389723,-50.39389,2020-02-06,"Brazil","Amazona vinacea","Gbif"
"3136375053",-28.983624,-50.876385,2020-02-15,"Brazil","Amazona vinacea","Gbif"
"3228930248",-29.442724,-50.611347,2020-02-17,"Brazil","Amazona vinacea","Gbif"
"3139161362",-19.680864,-42.15181,2020-02-23,"Brazil","Amazona vinacea","Gbif"
"3135403435",-19.332022,-42.40568,2020-02-07,"Brazil","Amazona vinacea","Gbif"
"3222412270",-22.7359,-45.59893,2020-02-23,"Brazil","Amazona vinacea","Gbif"
"3223787383",-28.163542,-52.765003,2020-02-29,"Brazil","Amazona vinacea","Gbif"
"3227545326",-22.745947,-45.811005,2020-02-28,"Brazil","Amazona vinacea","Gbif"
"2848557143",-22.6774,-45.4732,2020-03-29,"Brazil","Amazona vinacea","Gbif"
"3136861686",-22.695082,-45.50664,2020-03-02,"Brazil","Amazona vinacea","Gbif"
"3147087798",-22.69151,-45.497116,2020-03-02,"Brazil","Amazona vinacea","Gbif"
"3145119604",-22.691076,-45.491364,2020-03-02,"Brazil","Amazona vinacea","Gbif"
"3141774656",-22.711205,-45.535927,2020-03-02,"Brazil","Amazona vinacea","Gbif"
"3151684196",-27.976612,-49.484547,2020-03-05,"Brazil","Amazona vinacea","Gbif"
"3137133500",-22.631704,-45.593575,2020-03-08,"Brazil","Amazona vinacea","Gbif"
"3138630168",-27.978981,-49.482117,2020-03-22,"Brazil","Amazona vinacea","Gbif"
"3251415097",-20.156586,-42.27987,2020-03-24,"Brazil","Amazona vinacea","Gbif"
"2848588020",-26.2457,-49.4122,2020-04-03,"Brazil","Amazona vinacea","Gbif"
"3225991600",-23.769875,-45.72361,2020-04-18,"Brazil","Amazona vinacea","Gbif"
"3259477600",-20.21549,-42.220802,2020-04-21,"Brazil","Amazona vinacea","Gbif"
"3202016346",-27.85777,-49.83212,2020-05-15,"Brazil","Amazona vinacea","Gbif"
"3598490586",-26.056559,-52.149174,2020-05-10,"Brazil","Amazona vinacea","Gbif"
"3166206661",-19.72269,-42.11745,2020-05-09,"Brazil","Amazona vinacea","Gbif"
"3174600279",-27.913567,-52.81526,2020-05-09,"Brazil","Amazona vinacea","Gbif"
"3152434189",-24.51615,-48.834633,2020-05-09,"Brazil","Amazona vinacea","Gbif"
"3160944612",-22.723997,-45.57768,2020-05-13,"Brazil","Amazona vinacea","Gbif"
"3248266655",-25.435299,-49.26652,2020-05-19,"Brazil","Amazona vinacea","Gbif"
"3260927145",-24.453846,-48.8809,2020-05-20,"Brazil","Amazona vinacea","Gbif"
"3228666496",-20.157146,-42.281433,2020-05-23,"Brazil","Amazona vinacea","Gbif"
"3174523275",-22.723818,-45.57771,2020-06-09,"Brazil","Amazona vinacea","Gbif"
"3271827115",-28.884787,-50.816666,2020-06-08,"Brazil","Amazona vinacea","Gbif"
"3230594875",-24.400333,-48.644558,2020-06-12,"Brazil","Amazona vinacea","Gbif"
"3282233237",-27.969482,-49.87165,2020-06-28,"Brazil","Amazona vinacea","Gbif"
"3235856666",-27.968906,-49.870525,2020-06-28,"Brazil","Amazona vinacea","Gbif"
"3248847145",-27.95806,-49.88098,2020-06-23,"Brazil","Amazona vinacea","Gbif"
"3254676239",-22.700865,-45.585583,2020-07-02,"Brazil","Amazona vinacea","Gbif"
"3167230920",-25.45377,-49.256413,2020-07-02,"Brazil","Amazona vinacea","Gbif"
"3193406055",-22.716358,-45.59326,2020-07-03,"Brazil","Amazona vinacea","Gbif"
"3169757165",-22.716372,-45.593178,2020-07-05,"Brazil","Amazona vinacea","Gbif"
"3173942520",-22.716179,-45.59319,2020-07-07,"Brazil","Amazona vinacea","Gbif"
"3185544728",-27.969574,-49.871716,2020-07-08,"Brazil","Amazona vinacea","Gbif"
"3182790709",-27.969349,-49.870544,2020-07-09,"Brazil","Amazona vinacea","Gbif"
"3256742189",-24.653044,-49.633396,2020-07-09,"Brazil","Amazona vinacea","Gbif"
"3178034553",-20.173044,-42.272785,2020-07-14,"Brazil","Amazona vinacea","Gbif"
"3245782286",-20.156366,-42.279747,2020-07-17,"Brazil","Amazona vinacea","Gbif"
"3179307098",-20.173767,-42.267704,2020-07-21,"Brazil","Amazona vinacea","Gbif"
"4718551670",-26.63035,-49.477528,2020-08-17,"Brazil","Amazona vinacea","Gbif"
"4650528888",-26.607355,-49.33009,2020-08-26,"Brazil","Amazona vinacea","Gbif"
"3170978849",-26.551525,-49.376247,2020-08-11,"Brazil","Amazona vinacea","Gbif"
"3190243431",-26.152815,-51.87378,2020-08-14,"Brazil","Amazona vinacea","Gbif"
"3260142094",-29.499,-50.325,2020-08-25,"Brazil","Amazona vinacea","Gbif"
"3191094956",-26.281424,-48.865036,2020-08-25,"Brazil","Amazona vinacea","Gbif"
"3173877006",-26.483538,-51.992405,2020-08-02,"Brazil","Amazona vinacea","Gbif"
"3269583941",-27.822397,-50.485363,2020-09-26,"Brazil","Amazona vinacea","Gbif"
"3678379015",-28.267675,-50.197514,2020-09-16,"Brazil","Amazona vinacea","Gbif"
"3289343171",-22.721725,-45.62718,2020-09-06,"Brazil","Amazona vinacea","Gbif"
"3175985332",-25.779743,-51.894485,2020-09-07,"Brazil","Amazona vinacea","Gbif"
"3181377433",-25.098722,-48.80948,2020-09-08,"Brazil","Amazona vinacea","Gbif"
"3257874625",-27.535501,-51.02145,2020-09-08,"Brazil","Amazona vinacea","Gbif"
"3290900058",-22.859337,-46.031902,2020-09-12,"Brazil","Amazona vinacea","Gbif"
"3253663144",-22.617435,-45.39259,2020-09-12,"Brazil","Amazona vinacea","Gbif"
"3184706127",-16.670465,-40.841866,2020-09-22,"Brazil","Amazona vinacea","Gbif"
"3207321176",-22.769058,-45.615963,2020-09-13,"Brazil","Amazona vinacea","Gbif"
"3256529502",-24.291033,-50.59783,2020-10-17,"Brazil","Amazona vinacea","Gbif"
"3298663619",-29.394203,-50.878426,2020-10-31,"Brazil","Amazona vinacea","Gbif"
"3199220780",-25.893742,-51.582954,2020-10-31,"Brazil","Amazona vinacea","Gbif"
"3188837132",-21.987356,-43.865227,2020-10-03,"Brazil","Amazona vinacea","Gbif"
"3186076985",-26.897694,-49.47991,2020-10-06,"Brazil","Amazona vinacea","Gbif"
"3192853066",-26.26845,-49.53019,2020-10-15,"Brazil","Amazona vinacea","Gbif"
"3189184444",-19.682245,-42.154625,2020-10-17,"Brazil","Amazona vinacea","Gbif"
"3255654019",-26.780613,-51.013065,2020-10-17,"Brazil","Amazona vinacea","Gbif"
"3206278162",-28.518099,-49.86852,2020-10-12,"Brazil","Amazona vinacea","Gbif"
"3189848190",-26.203512,-49.261852,2020-10-17,"Brazil","Amazona vinacea","Gbif"
"3295480444",-22.69563,-45.52121,2020-10-19,"Brazil","Amazona vinacea","Gbif"
"3186937975",-29.354458,-50.829823,2020-11-01,"Brazil","Amazona vinacea","Gbif"
"3189103091",-22.86138,-46.035946,2020-11-03,"Brazil","Amazona vinacea","Gbif"
"3210480319",-27.818598,-49.27205,2020-11-04,"Brazil","Amazona vinacea","Gbif"
"3196695531",-22.725803,-45.56929,2020-11-14,"Brazil","Amazona vinacea","Gbif"
"3293564231",-26.170952,-51.07107,2020-11-19,"Brazil","Amazona vinacea","Gbif"
"3202981975",-26.13263,-51.125053,2020-11-21,"Brazil","Amazona vinacea","Gbif"
"3214999220",-26.11781,-51.16534,2020-11-20,"Brazil","Amazona vinacea","Gbif"
"3215901948",-26.138601,-51.053032,2020-11-22,"Brazil","Amazona vinacea","Gbif"
"3197762845",-26.832401,-51.746624,2020-11-18,"Brazil","Amazona vinacea","Gbif"
"3197227722",-22.68785,-45.534225,2020-11-21,"Brazil","Amazona vinacea","Gbif"
"3292021290",-22.690464,-45.478832,2020-11-15,"Brazil","Amazona vinacea","Gbif"
"3213481537",-28.68895,-50.59714,2020-12-04,"Brazil","Amazona vinacea","Gbif"
"3202857366",-27.844707,-50.049004,2020-12-26,"Brazil","Amazona vinacea","Gbif"
"3207502920",-22.736872,-45.5987,2020-12-29,"Brazil","Amazona vinacea","Gbif"
"3268865548",-22.8519,-46.030685,2020-12-30,"Brazil","Amazona vinacea","Gbif"
"4345424655",-25.098831,-57.51913,2019-01-23,"Paraguay","Amazona vinacea","Gbif"
"2659732101",-26.226475,-52.030872,2019-01-05,"Brazil","Amazona vinacea","Gbif"
"2658773514",-22.860714,-46.030426,2019-01-05,"Brazil","Amazona vinacea","Gbif"
"2729083527",-22.726923,-45.561626,2019-01-11,"Brazil","Amazona vinacea","Gbif"
"2736608633",-22.73622,-45.557625,2019-01-12,"Brazil","Amazona vinacea","Gbif"
"2760614485",-29.319885,-50.50345,2019-01-13,"Brazil","Amazona vinacea","Gbif"
"2759561793",-26.357958,-53.259636,2019-01-26,"Brazil","Amazona vinacea","Gbif"
"2741039490",-20.415442,-43.42475,2019-01-25,"Brazil","Amazona vinacea","Gbif"
"2657998431",-26.304956,-53.285965,2019-02-17,"Brazil","Amazona vinacea","Gbif"
"2728573104",-26.943537,-51.426617,2019-02-14,"Brazil","Amazona vinacea","Gbif"
"2664803582",-20.577572,-42.648087,2019-02-20,"Brazil","Amazona vinacea","Gbif"
"2534089754",-26.6301,-54.0999,2019-03-20,"Argentina","Amazona vinacea","Gbif"
"2982203827",-26.519,-53.9887,2019-03-24,"Argentina","Amazona vinacea","Gbif"
"2661798804",-20.22067,-42.228294,2019-03-09,"Brazil","Amazona vinacea","Gbif"
"2730035276",-29.432007,-50.39358,2019-03-07,"Brazil","Amazona vinacea","Gbif"
"2764577636",-28.01651,-49.842957,2019-04-09,"Brazil","Amazona vinacea","Gbif"
"2750496531",-27.956924,-49.881123,2019-04-08,"Brazil","Amazona vinacea","Gbif"
"2670831779",-29.017147,-50.802395,2019-04-10,"Brazil","Amazona vinacea","Gbif"
"2759907504",-29.015919,-50.804974,2019-04-09,"Brazil","Amazona vinacea","Gbif"
"2763922205",-22.690657,-45.483456,2019-05-04,"Brazil","Amazona vinacea","Gbif"
"2745547675",-22.68993,-45.48136,2019-05-04,"Brazil","Amazona vinacea","Gbif"
"2671836360",-22.68997,-45.481415,2019-05-04,"Brazil","Amazona vinacea","Gbif"
"2684614796",-23.564577,-45.837395,2019-06-30,"Brazil","Amazona vinacea","Gbif"
"2759296936",-29.46383,-50.615837,2019-06-29,"Brazil","Amazona vinacea","Gbif"
"2850646712",-20.454747,-42.730699,2019-07-22,"Brazil","Amazona vinacea","Gbif"
"2776912509",-22.693516,-45.505272,2019-07-01,"Brazil","Amazona vinacea","Gbif"
"2709581878",-29.364885,-50.80887,2019-07-11,"Brazil","Amazona vinacea","Gbif"
"2760106122",-29.066973,-49.959812,2019-07-10,"Brazil","Amazona vinacea","Gbif"
"2751794765",-29.363766,-50.813847,2019-07-17,"Brazil","Amazona vinacea","Gbif"
"2689887437",-28.816532,-51.13744,2019-07-18,"Brazil","Amazona vinacea","Gbif"
"2780676031",-29.355547,-50.82331,2019-07-12,"Brazil","Amazona vinacea","Gbif"
"2780919221",-24.373846,-54.378563,2019-07-18,"Paraguay","Amazona vinacea","Gbif"
"2782843045",-28.818558,-51.13564,2019-07-19,"Brazil","Amazona vinacea","Gbif"
"3704477537",-17.5487,-40.6024,2019-08-22,"Brazil","Amazona vinacea","Gbif"
